metadata,unique_words,total_words
549,11,15
1641,9,9
1671,63,123
1884,13,21
1911,16,23
1942,22,34
2144,7,12
2145,7,12
2225,56,100
2460,17,35
2472,32,70
2500,37,53
2522,19,25
2618,23,36
2712,15,24
2732,16,20
3100,21,34
3145,25,54
3164,22,28
3197,30,48
3350,18,34
3363,97,164
3498,24,34
3619,23,27
3631,9,15
3665,21,39
3711,64,306
3718,21,28
3773,12,15
3774,96,487
3790,59,303
3803,23,26
3812,91,1076
3814,15,19
3848,34,42
3882,18,20
3911,21,39
3912,21,27
3918,21,31
3921,10,17
3923,54,113
3938,48,76
3945,81,270
3947,37,50
3974,22,29
4005,37,61
4007,110,820
4019,8,15
4031,25,35
4037,75,102
4043,13,14
4049,14,19
4078,9,10
4085,47,117
4088,108,438
4100,63,171
4101,27,39
4103,84,419
4129,17,29
4130,68,348
4137,14,24
4148,22,28
4155,16,23
4162,11,26
4173,27,42
4178,13,21
4180,15,18
4181,67,363
4194,32,48
4200,35,43
4222,20,37
4227,15,24
4231,128,1630
4245,55,137
4272,99,424
4276,60,295
4279,168,1743
4280,48,71
4281,12,16
4298,22,35
4302,26,45
4324,32,61
4330,60,268
4342,13,24
4349,38,56
4354,90,392
4362,14,18
4363,38,70
4364,79,369
4367,33,47
4372,20,22
