metadata,unique_words,total_words
f10cd4207c54fc45e4b244b5e538f9943c697c5b,381,879
3794e9a8a99172f9666befbba686af29276200ea,149,433
c5417bed9a7f84acb913f0197e241ecb0d1205b4,125,338
c914984c45e0d1854ba59f62f89d162a21d8f05f,19,28
99b1e06ea6eba629995e19a8420b5adc8ba25013,94,157
747610b7ead8926cfa466d433641d51734147383,23,41
c88c4da4d07e3a7ca4374db3cd7d42baa711b665,12,17
7b7ac413a72227b8eb5031312be2dcc60fb8cbc6,6,6
77428b0f44a61f2f92d9c03fba46b32f01d16d1c,436,3086
6e3ee160366ebd6b336d7b9f12984486a3bb886e,766,11431
4e56c5ed4c5ba973dab0cf997ce2718d3c81b416,51,196
b27dfe0ce70beded9008df90e6a16c2ef66ba9aa,21,76
2b86daf8815f3c8d974f887e4cc064b9159db595,48,261
d363b828bc6e714aa5f4ffedfbd1d09e1880f9ee,45,293
f42035e439de514120e96bbaf4a024b73714ad9c,41,295
3c85d05b4091cfc09401aaab076bd7371dcabe8c,149,2790
a2b47b8458abdaddbd37f5e96c43928c1285098d,13,34
c47f57cff5a948c12748bfcf63fb34ca4715cc0e,36,128
74f807d5645dc46e45ec62f79ab6d1b51457d3bf,60,119
d7dabee5ce14240f3c5ba2f6147c963d03604dd3,329,2211
1e2373c719f24de4c92ec075350cfbe3c3838a71,14,26
346d584e25d53c93e808d6b6a19ec5c30068d8d2,10,23
9dab1557765cd0a67d8ce8d240cd81fb91c705f6,59,105
21cf8befdbc2f5617da560451cb37f7db65bdc3b,92,276
780f13d348531efbda8da1fd11c51039e50f29a9,62,524
376241396ff4f055188039211af70d9f76c1d4f1,695,7311
64c1e0e7648f424272c47866ccf28bf6eb11d761,53,90
773fbd2a881bc8d81da0a7387fecb86cfb8f64b0,51,71
53f61c8270e23cba731fa7186ba597fcc1f454d6,25,32
9f4c38c25babaf67a94586e2255ec09aa76ea2b4,217,2288
32fda63e7bfb1722a3e35d717f68e3242a259c47,224,864
033a07cf008dfaf63c2d4bb76bebf184f8b7a338,101,816
f8183f2dffaac516ea48fc3522c302fa4937b26c,140,1616
0c203842869b08afd0d3af2a899f6f6fc5cb0f4f,50,166
83cb301f046cf5621e6e71bcd907fef52c491078,151,1007
b2c0c6d2aa0b463e189766aa3d9865486abd5193,53,218
bcc9f0c259a03c4195771bbcd443fd302db8eef6,117,1369
4707526c2f2dc847c9031174f75f25ee94e54803,52,638
6244bec006f1757753e29c543cf830104441f10d,99,1064
522f4f3ac2aa2f25be83242fcd5f778d8105615f,131,1175
da4fde4892b1f3d26d26546e92ff43a493eadea3,14,27
cfe3527af83d582d12a43a6f42ff30bd2d15a379,175,2518
d3e678bf2c00961a33854ad3a0ecb0df7dd23b08,74,390
6db2b1d5a1b556b6049ead3ee56ca01c46d0ba9c,38,67
23c4dddb023ba23181b00d1eb752a61a297808b2,16,38
c30bbcb8a5dfe9367777c00cf4b18d83020faefe,137,1496
3db20898e5a5ed8fec5457f515d4441e17f178b2,14,15
7bdb1c8dea70014b3528736755868c526dfcf834,241,3275
29eedb31496e26e3b61d56b64d2a69e0f5af5129,22,46
701d4701b9ec9b523c687284f0f1a79bd8609d9d,99,302
a03498cc893044e1f4c01adbbfee13881b02f2db,142,905
53d14c5d024a7d25a860123cf38c63fdbeeb16bf,53,224
9a00212a62c01e658f7c780958582f970ae0a886,117,1575
d4bb41f7968cb40d39f66b2c0430dde3eef2e618,223,4583
aab5b10975f588398ff5dbb61174b0d9607d6618,19,56
ee2c3b90b736e3ccaeaf204a658e917b87d378df,125,1001
dcd89751d244a8b7e17d63e2088ede4eed94d8fb,125,419
f00e6fb40fea8bee7fd47643f25bf953de38b0ff,107,406
6d37de9d208f1f7918df6f81a14a1d3b48a4d37f,287,4127
d840df12cc825d49528d9492a4f49c8093e086bb,107,1554
58c236093a69b39dd98203eb92dc31db549eaf60,22,82
62e58ea2e8ccd2ef1a968349408c990914efa6b6,306,3914
aceff84889da091010bcd893809427428a8b68a6,236,2889
810b1d4d780ad045c2a40a5b51d3dc9aadc9fcca,130,748
e01051b280935a554dbb7b5bc7ef10f7a7726574,33,72
09b699ad57463e655ddccdd73e1a5563a0dd691c,16,18
54aa413c1fc4b02b1bcd90228e10bb2e91b30876,25,676
fa555fa60eba6ed1374cafb0d151cd35ba170a15,20,22
838fe5fc64d02bbab15e71131aca84a233558755,51,156
7d91d377a95febaaed68252bf7efaa3c2579db6f,123,435
e7d7a1c6227023f0d1b92f9c1eae15e0909b9ba2,34,95
423f67e7e8671d01707e3188c6aeb694db224418,86,454
c943f692982b70a43b4ddec37bc40e2a3de2d318,294,3203
d064cb2f7ffd58893e05e327144816ddee6842da,135,1107
a6ca8160703de5a88db1a31f41118aed75f37574,17,28
ee39fc8fb420f1b069f72445b2214b0dea26eee9,43,77
70517c3648522b1fc3d1d3cb9f87e8f6e87753cb,88,466
5e0a2b3e155ca8767e3b1b24bd1528a3ae3dc9ff,11,17
3fb58b7b5dc6381b8bc717663ae7d3fd517394cd,408,7952
e759bbbc8afcc8d490562eb08c14a10c509adc20,91,525
1081cb5beded2bd1228de19f74c6349ca674afed,323,3942
9fce256813d12e7aeef73bfc6ed3896ad414dc24,175,1591
9477c5e4a38dbacf794b663c757617a8ee07432a,83,660
b12c01d9b56053554cec501aab0530f7f4352daf,76,175
a328f9c6ad676d51c34c7dd8584bac72438f99dd,157,909
b0a87ad5afe05da5087209062c229a53921ca3bf,10,24
1d2e41f3ba58b437f0ee72ca3a4c2ce782421519,76,265
703c4b0a74c831e4f763d697974284b9030b9576,173,773
800479155329ad38c8da37a8c04172bdbcec4a21,86,859
00385706ae615290fade4f9b940bb6f36ee24d99,42,333
e1da9a1fc19aa951fca916c850250ebb58eb8675,16,23
580824e1088af50d5556e2a01d71311a42a74edc,140,884
67c79ba9bde867785321f6e89aad008b77efcd42,10,22
f7079fdafc6db9f471d0def6caa42835e1f09187,12,43
9ffdd5470b4b66c62b21dac13cb278acf2cad48b,36,89
a8d1e675a2c18e67b534df31823214d8c917c07c,60,103
bd68bd661d84ac33683916ae2d0b8651a51b11ca,17,33
a73e6cc60fa0f5ff496fc80d054f3cc981947557,133,769
fb3290dc726e752ba328330a1ff47780279a454d,27,71
