metadata,unique_words,total_words
trunk_development_moved.txt,17,22
.gitignore,40,99
.hgignore,3,3
README.txt,29,53
build.xml,399,2415
dev-tools/README.txt,42,56
dev-tools/eclipse/dot.classpath.xsl,127,319
dev-tools/eclipse/dot.project,36,167
dev-tools/eclipse/dot.settings/org.eclipse.core.resources.prefs,9,9
dev-tools/eclipse/dot.settings/org.eclipse.jdt.core.prefs,151,2960
dev-tools/eclipse/dot.settings/org.eclipse.jdt.ui.prefs,122,500
dev-tools/idea/.idea/ant.xml,57,493
dev-tools/idea/.idea/compiler.xml,26,42
dev-tools/idea/.idea/copyright/Apache_Software_Foundation.xml,51,101
dev-tools/idea/.idea/copyright/profiles_settings.xml,25,105
dev-tools/idea/.idea/libraries/Ant.xml,17,24
dev-tools/idea/.idea/libraries/Derby.xml,17,26
dev-tools/idea/.idea/libraries/HSQLDB.xml,17,26
dev-tools/idea/.idea/libraries/ICU_library.xml,19,34
dev-tools/idea/.idea/libraries/Ivy.xml,16,23
dev-tools/idea/.idea/libraries/JUnit.xml,20,36
dev-tools/idea/.idea/libraries/Morfologik_library.xml,19,34
dev-tools/idea/.idea/libraries/Solr_DIH_extras_library.xml,21,38
dev-tools/idea/.idea/libraries/Solr_DIH_library.xml,0,0
dev-tools/idea/.idea/libraries/Solr_DIH_test_library.xml,21,38
dev-tools/idea/.idea/libraries/Solr_core_library.xml,18,33
dev-tools/idea/.idea/libraries/Solr_core_test_library.xml,19,36
dev-tools/idea/.idea/libraries/Solr_example_library.xml,18,33
dev-tools/idea/.idea/libraries/Solr_extraction_library.xml,19,35
dev-tools/idea/.idea/libraries/Solr_morphlines_cell_library.xml,20,38
dev-tools/idea/.idea/libraries/Solr_morphlines_core_library.xml,20,38
dev-tools/idea/.idea/libraries/Solr_morphlines_core_test_library.xml,21,41
dev-tools/idea/.idea/libraries/Solr_test_framework_library.xml,19,36
dev-tools/idea/.idea/libraries/Solr_velocity_library.xml,19,35
dev-tools/idea/.idea/libraries/Solrj_library.xml,18,32
dev-tools/idea/.idea/misc.xml,14,19
dev-tools/idea/.idea/modules.xml,63,509
dev-tools/idea/.idea/projectCodeStyle.xml,40,274
dev-tools/idea/.idea/vcs.xml,22,41
dev-tools/idea/.idea/workspace.xml,91,2411
dev-tools/idea/lucene/analysis/common/analysis-common.iml,42,128
dev-tools/idea/lucene/analysis/icu/icu.iml,50,171
dev-tools/idea/lucene/analysis/kuromoji/kuromoji.iml,44,154
dev-tools/idea/lucene/analysis/morfologik/morfologik.iml,48,149
dev-tools/idea/lucene/analysis/phonetic/phonetic.iml,48,149
dev-tools/idea/lucene/analysis/smartcn/smartcn.iml,42,124
dev-tools/idea/lucene/analysis/stempel/stempel.iml,42,124
dev-tools/idea/lucene/analysis/uima/analysis-uima.iml,49,160
dev-tools/idea/lucene/benchmark/conf/benchmark-conf.iml,32,69
dev-tools/idea/lucene/benchmark/src/benchmark.iml,55,200
dev-tools/idea/lucene/classification/classification.iml,43,133
dev-tools/idea/lucene/codecs/src/java/codecs.iml,33,81
dev-tools/idea/lucene/codecs/src/resources/codecs-resources.iml,31,67
dev-tools/idea/lucene/codecs/src/test/codecs-tests.iml,38,103
dev-tools/idea/lucene/core/src/java/lucene-core.iml,32,75
dev-tools/idea/lucene/core/src/resources/lucene-core-resources.iml,31,67
dev-tools/idea/lucene/core/src/test/lucene-core-tests.iml,38,103
dev-tools/idea/lucene/demo/demo.iml,52,166
dev-tools/idea/lucene/expressions/expressions.iml,47,146
dev-tools/idea/lucene/facet/facet.iml,43,134
dev-tools/idea/lucene/grouping/grouping.iml,39,109
dev-tools/idea/lucene/highlighter/highlighter.iml,42,123
dev-tools/idea/lucene/join/join.iml,39,116
dev-tools/idea/lucene/memory/memory.iml,41,117
dev-tools/idea/lucene/misc/misc.iml,39,105
dev-tools/idea/lucene/queries/queries.iml,39,111
dev-tools/idea/lucene/queryparser/queryparser.iml,42,133
dev-tools/idea/lucene/replicator/replicator.iml,46,136
dev-tools/idea/lucene/sandbox/sandbox.iml,46,133
dev-tools/idea/lucene/spatial/spatial.iml,50,157
dev-tools/idea/lucene/suggest/suggest.iml,43,124
