metadata,unique_words,total_words
6150,21,26
6151,15,25
6154,14,17
6157,55,98
6158,37,51
6297,50,457
2446,33,63
2041,42,79
6378,26,43
6370,48,130
6371,44,115
6373,47,79
6374,118,1682
3519,55,825
6206,8,9
6207,31,55
6200,10,11
6201,12,13
6202,11,12
1997,75,152
1576,18,29
6576,21,27
6577,17,31
6575,43,134
4381,39,57
3838,8,8
4035,28,65
6147,24,26
6146,63,295
6144,62,270
6148,115,298
4729,27,32
5840,21,29
4628,51,77
6363,29,46
6362,81,170
6361,40,89
6216,49,139
6215,52,110
6213,65,92
6212,32,42
5196,29,52
6565,26,41
5610,69,934
6566,39,76
5615,106,672
6408,32,38
6178,61,98
6179,31,38
4753,86,765
6688,75,489
6689,74,351
6683,17,27
6685,90,411
2423,13,25
6356,48,517
6357,45,82
6352,66,240
6350,48,85
6351,44,84
6195,10,11
6196,45,244
6197,11,12
6193,16,23
6221,17,30
6227,44,69
6224,68,344
6225,9,9
6228,88,281
2999,7,7
534,20,27
532,39,52
6518,22,35
6519,22,31
6511,17,25
6514,11,13
6515,18,26
6516,14,20
6517,12,14
6426,11,16
6421,45,67
6423,22,41
6429,71,236
6169,17,26
6168,23,35
6161,11,12
6163,39,54
6162,33,50
6167,22,32
5865,48,89
5866,58,209
6138,91,971
6693,77,345
6692,98,414
6691,26,30
6690,32,42
2438,11,15
6342,63,213
6346,36,59
6349,44,119
6348,33,103
6186,18,34
6185,71,224
6184,20,27
6183,40,402
6182,10,11
6181,38,49
6189,7,7
6188,10,11
6231,22,41
6230,27,49
6233,113,936
5463,22,34
6509,10,12
6508,11,14
6503,71,429
6502,53,468
6501,23,39
6507,12,17
6505,10,13
6504,50,80
6437,52,289
6434,15,23
6432,86,245
6438,35,67
6248,79,470
6240,10,15
6241,12,17
6242,14,35
6243,13,24
6244,6,8
6246,6,11
6253,16,23
6254,18,25
6534,11,23
6535,28,50
6532,15,23
6533,31,33
6400,59,130
6401,18,25
4160,62,267
2234,38,68
2091,17,54
3573,42,81
4403,59,225
6259,46,59
6258,16,32
6255,4,8
3476,16,17
5244,51,145
6521,58,90
6520,16,18
4378,48,86
6529,37,90
6419,13,13
6410,93,407
6649,19,31
6644,18,36
6642,23,35
6396,34,49
6266,25,33
6262,27,36
6261,46,75
4415,26,34
6268,21,31
1028,9,12
6330,12,15
6468,25,31
6338,19,26
6463,31,38
6464,14,17
6523,7,12
4785,70,224
5823,79,206
5824,52,486
6092,63,423
6096,44,75
6651,45,197
6650,103,697
6387,51,68
6386,65,729
6380,57,116
6383,31,58
6273,61,329
6272,48,164
6276,7,7
6075,49,82
2162,44,73
5133,28,49
5886,36,67
6411,34,64
6477,26,34
6668,39,69
6663,100,1689
6660,59,174
6661,17,23
6666,51,92
6667,41,88
6664,27,35
6665,39,91
6284,23,34
6285,33,54
6287,20,35
6283,42,60
6047,49,117
6045,127,676
6447,19,45
6443,41,108
6441,55,416
6674,23,32
6676,20,27
6670,64,115
6672,64,167
6299,26,55
6296,19,35
6295,71,149
6294,44,237
6292,24,35
6291,35,52
5111,44,93
896,40,104
673,42,58
6453,33,56
6455,72,243
6457,32,52
6456,28,52
6459,26,40
5560,30,79
3955,24,32
6602,37,96
6114,73,325
4923,88,317
2130,160,246
6025,39,72
2002,58,144
6337,78,1017
6590,21,28
6595,121,773
6596,30,48
6597,52,106
6599,13,20
5416,70,116
6613,42,228
6612,11,13
6611,19,25
6615,9,13
6614,12,19
6107,13,13
6446,23,36
5172,66,435
6440,29,43
6324,21,49
6323,12,19
6322,22,26
6321,35,52
6320,17,33
6567,26,30
6563,19,23
6562,39,368
5313,39,47
5317,116,720
6587,36,56
6585,19,30
6588,5,5
3155,36,54
6629,22,32
6626,67,95
6624,26,36
6623,47,170
6133,8,10
6131,33,68
6137,79,138
4478,28,37
6317,40,98
6314,135,934
6315,30,46
6318,32,46
6288,40,48
6488,48,96
5553,34,77
6484,27,55
6554,59,107
6552,28,43
6553,62,93
6559,54,110
6638,17,22
6634,44,76
6637,113,581
6125,10,12
6124,55,199
6126,63,290
6122,99,840
6128,19,33
4805,36,55
4808,31,42
6304,6,9
6307,19,32
6306,50,202
1984,6,7
6543,53,94
6542,68,122
6495,47,231
6496,52,150
6493,44,86
6547,51,743
6546,34,47
6545,83,176
6540,38,63
