metadata,unique_words,total_words
org.apache.openjpa.jdbc.identifier.ColumnDefIdentifierRule,30,52
jpa.tools.swing.Maze,2,2
org.apache.openjpa.jdbc.kernel.InstanceResultObjectProvider,34,96
org.apache.openjpa.trader.domain.Trader,23,62
org.apache.openjpa.integration.validation.ConstraintBoolean,24,65
jpa.tools.swing.QueryStatisticsModel,29,101
openbook.client.Images,59,232
org.apache.openjpa.example.gallery.model.Creator,16,65
openbook.domain.Customer,17,48
org.apache.openjpa.trader.client.TradingWindow,97,299
"org.apache.openjpa.trader.client.TradingWindow.TradingWindow(OpenTrader,int,int).$1",7,8
"org.apache.openjpa.trader.client.TradingWindow.TradingWindow(OpenTrader,int,int).$2",9,12
"org.apache.openjpa.trader.client.TradingWindow.TradingWindow(OpenTrader,int,int).$3",7,10
"org.apache.openjpa.trader.client.TradingWindow.TradingWindow(OpenTrader,int,int).$4",7,10
"org.apache.openjpa.trader.client.TradingWindow.TradingWindow(OpenTrader,int,int).$5",7,8
"org.apache.openjpa.trader.client.TradingWindow.TradingWindow(OpenTrader,int,int).$6",13,18
"org.apache.openjpa.trader.client.TradingWindow.TradingWindow(OpenTrader,int,int).$7",9,14
org.apache.openjpa.trader.client.TradingWindow.startTradableRefresher().$8,9,11
org.apache.openjpa.trader.client.TradingWindow.WithdrawCallback,20,42
org.apache.openjpa.trader.client.TradingWindow.MatchCallback,21,49
org.apache.openjpa.trader.client.TradingWindow.RefreshTradableCallback,19,29
org.apache.openjpa.jdbc.meta.strats.ElementEmbedValueHandler,90,376
org.apache.openjpa.jdbc.kernel.exps.IsNotEmptyExpression,33,88
org.apache.openjpa.jdbc.kernel.exps.Type,51,170
org.apache.openjpa.integration.validation.TestMerge,89,413
embeddables.Phone,5,16
org.apache.openjpa.jdbc.meta.strats.VerticalClassStrategy,82,336
org.apache.openjpa.jdbc.meta.strats.MaxEmbeddedClobFieldStrategy,47,134
org.apache.openjpa.conf.AutoDetachValue,45,147
openbook.tools.converter.ParseTokenListener,71,246
jpa.tools.swing.SourceCodeViewer,70,215
jpa.tools.swing.SourceCodeViewer.SourceCodeViewer().$1,8,9
org.apache.openjpa.jdbc.sql.Raw,12,24
org.apache.openjpa.trader.client.MatchWindow,76,233
"org.apache.openjpa.trader.client.MatchWindow.MatchWindow(OpenTrader,Tradable,List<Match>).$1",3,5
"org.apache.openjpa.trader.client.MatchWindow.MatchWindow(OpenTrader,Tradable,List<Match>).$2",14,22
org.apache.openjpa.trader.client.MatchWindow.TradeCallback,33,80
org.apache.openjpa.integration.daytrader.TradeAction,187,1581
org.apache.openjpa.jdbc.kernel.ClassTableJDBCSeq,142,521
org.apache.openjpa.jdbc.kernel.ClassTableJDBCSeq.main(String[]).$1,12,19
org.apache.openjpa.jdbc.kernel.exps.StringFunction,49,193
org.apache.openjpa.trader.domain.Stock,47,117
org.apache.openjpa.trader.service.MockTradingService,65,291
org.apache.openjpa.jdbc.schema.XMLSchemaSerializer,121,919
org.apache.openjpa.integration.jmx.TestJMXPlatformMBeans,89,619
